air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end,period
13,0.15,109,0,0,0,0,0,11.4,0,0,0,0,12.2,0,89.7,684.7,0,0,0,0,112,104,2.7,1.4,154,2024-02-18T04:00:00Z,PT60M
13,0.15,130,0,0,0,0,18.1,11.2,0,0,0,0,12.3,0,91.2,684.6,0,0,0,0,111,102,2.5,1.4,167,2024-02-18T05:00:00Z,PT60M
12,0.15,-152,0,0,0,0,8.2,10.8,0,0,0,0,12.4,0,91.5,684.4,0,0,0,0,112,102,2.3,1.5,170,2024-02-18T06:00:00Z,PT60M
12,0.15,-113,0,0,0,0,0,10.4,0,0,0,0,12.3,0,92,684,0,0,0,0,115,103,2.2,1.6,159,2024-02-18T07:00:00Z,PT60M
11,0.15,-104,0,0,0,0,0,10.3,0,0,0,0,11.9,0,93.6,683.6,0,0,0,0,117,106,2.3,1.7,145,2024-02-18T08:00:00Z,PT60M
11,0.15,-102,0,0,0,0,0,10,0,0,0,0,11.4,0,94.2,683.3,0,0,0,0,116,107,2.5,1.7,130,2024-02-18T09:00:00Z,PT60M
11,0.15,-101,0,0,0,0,1.1,9.9,0,0,0,0,11.1,0,94.2,683.4,0,0,0,0,114,106,2.7,1.9,116,2024-02-18T10:00:00Z,PT60M
11,0.15,-101,0,0,0,0,12.9,9.7,0,0,0,0,10.8,0,94.2,683.8,0,0,0,0,112,104,2.9,1.9,101,2024-02-18T11:00:00Z,PT60M
10,0.15,-103,23,233,55,76,30.8,9.4,34,45,42,45,10.5,0,93.5,684.4,0,0,0,0,112,106,2.9,2,86,2024-02-18T12:00:00Z,PT60M
11,0.15,-104,65,738,301,359,1.5,9.5,70,705,298,354,10.2,0,92,684.9,0,0,0,0,113,110,2.9,1.9,72,2024-02-18T13:00:00Z,PT60M
13,0.15,-108,84,904,572,631,0.1,10.3,85,900,571,630,9.9,0,84.3,685.3,0,0,0,0,116,115,2.6,1.7,57,2024-02-18T14:00:00Z,PT60M
16,0.15,-113,96,976,805,860,11.4,11.1,239,661,708,746,9.9,0,73,685.5,0,0,0,0,121,123,2.6,1.8,43,2024-02-18T15:00:00Z,PT60M
18,0.15,-125,107,1007,976,1026,17.4,11,360,517,806,830,10.2,0,63.1,685.4,0,0,0,0,124,127,3.1,2.2,30,2024-02-18T16:00:00Z,PT60M
20,0.15,-150,112,1022,1073,1120,22.3,10.7,452,406,834,848,10.2,0,55.4,685,0,0,0,0,128,129,3,2.1,20,2024-02-18T17:00:00Z,PT60M
21,0.15,165,113,1026,1088,1135,13.6,10.8,341,629,940,968,10.1,0,51.5,684.4,0,0,0,0,127,129,2.8,2,18,2024-02-18T18:00:00Z,PT60M
22,0.15,131,108,1017,1020,1069,9.6,10.8,264,733,922,958,9.9,0,49.6,683.6,0,0,0,0,124,124,2.7,1.9,26,2024-02-18T19:00:00Z,PT60M
22,0.15,116,101,991,874,927,17.3,10.8,326,508,722,749,9.6,0,48.6,683,0,0,0,0,122,121,2.6,1.8,39,2024-02-18T20:00:00Z,PT60M
22,0.15,109,93,927,660,717,44.7,10.8,319,78,372,368,9.5,0,48.3,682.6,0,0,0,0,120,121,2.3,1.6,52,2024-02-18T21:00:00Z,PT60M
21,0.15,105,80,795,398,456,10.3,10.6,146,540,350,391,9.1,0,50.5,682.5,0,0,0,0,116,120,1.8,1.2,67,2024-02-18T22:00:00Z,PT60M
20,0.15,103,46,430,127,164,6.9,11.1,52,346,122,152,8.6,0,57.3,682.9,0,0,0,0,104,108,1.4,1,81,2024-02-18T23:00:00Z,PT60M
18,0.15,102,1,1,1,1,3.5,11.9,1,0,1,1,8.3,0,67.4,683.4,0,0,0,0,87,88,1.2,1.1,96,2024-02-19T00:00:00Z,PT60M
16,0.15,101,0,0,0,0,0,11.8,0,0,0,0,7.8,0,75.4,683.9,0,0,0,0,81,88,1.4,1.5,110,2024-02-19T01:00:00Z,PT60M
14,0.15,101,0,0,0,0,6,11.3,0,0,0,0,7.5,0.1,81.7,684.6,0,0,0,0,83,97,1.7,1.6,125,2024-02-19T02:00:00Z,PT60M
13,0.15,103,0,0,0,0,8.3,11.1,0,0,0,0,7.6,0,89.7,685.1,0,0,0,0,85,101,1.8,1.6,140,2024-02-19T03:00:00Z,PT60M
12,0.15,108,0,0,0,0,0,10.8,0,0,0,0,7.8,0.1,94.8,685.2,0,0,0,0,86,100,1.6,1.4,154,2024-02-19T04:00:00Z,PT60M
11,0.15,129,0,0,0,0,3.6,10.6,0,0,0,0,8.2,0.1,96.4,685.1,0,0,0,0,83,97,1.2,1.2,167,2024-02-19T05:00:00Z,PT60M
11,0.15,-151,0,0,0,0,1.9,10.4,0,0,0,0,8.5,0.2,97.4,684.9,0,0,0,0,83,100,0.8,0.9,171,2024-02-19T06:00:00Z,PT60M
11,0.15,-112,0,0,0,0,0,10.4,0,0,0,0,8.6,0.1,97.4,684.5,0,0,0,0,90,101,0.4,0.8,159,2024-02-19T07:00:00Z,PT60M
11,0.15,-104,0,0,0,0,3.9,10.3,0,0,0,0,8.5,0.1,97.7,684.2,0,0,0,0,83,97,0.4,0.8,145,2024-02-19T08:00:00Z,PT60M
11,0.15,-101,0,0,0,0,19,10.3,0,0,0,0,8.4,0.1,97.4,684.1,0,0,0,0,85,96,0.7,0.9,130,2024-02-19T09:00:00Z,PT60M
11,0.15,-101,0,0,0,0,21.2,10.2,0,0,0,0,8.6,0.1,96.7,684.1,0,0,0,0,51,97,0.3,0.8,116,2024-02-19T10:00:00Z,PT60M
11,0.15,-101,0,0,0,0,5.5,10,0,0,0,0,8.6,0,97,684.4,0,0,0,0,33,97,0.4,0.8,101,2024-02-19T11:00:00Z,PT60M
10,0.15,-102,25,221,55,74,10.2,9.4,31,132,50,61,8.1,0,95.7,685,0,0,0,0,83,101,1,1,86,2024-02-19T12:00:00Z,PT60M
11,0.15,-104,69,734,305,361,0.2,9,69,730,305,360,7.6,0,88.7,685.4,0,0,0,0,104,108,1.2,1,72,2024-02-19T13:00:00Z,PT60M
14,0.15,-107,84,918,581,639,0,8.9,84,918,581,639,7.4,0,72.6,685.8,0,0,0,0,106,102,1,0.7,57,2024-02-19T14:00:00Z,PT60M
17,0.15,-113,100,981,814,867,0.2,8.8,103,976,813,865,7.4,0,58.5,686.2,0,0,0,0,85,83,0.7,0.5,43,2024-02-19T15:00:00Z,PT60M
19,0.15,-124,118,1002,984,1031,0,8.6,118,1002,984,1031,7.8,0,51.9,686,0,0,0,0,77,76,0.7,0.4,30,2024-02-19T16:00:00Z,PT60M
20,0.15,-150,128,1010,1078,1122,0,8.1,128,1010,1078,1122,8.4,0,47.4,685.5,0,0,0,0,82,83,0.7,0.4,20,2024-02-19T17:00:00Z,PT60M
21,0.15,164,132,1004,1089,1132,3.5,8.8,194,899,1051,1091,9.1,0.1,45.3,684.7,0,0,0,0,78,90,0.5,0.2,18,2024-02-19T18:00:00Z,PT60M
22,0.15,131,136,979,1015,1060,13.1,9.8,335,608,882,909,9.8,0.1,45.7,684.1,0,0,0,0,121,225,0.1,0.1,26,2024-02-19T19:00:00Z,PT60M
22,0.15,116,132,935,864,912,10.2,10,267,649,776,810,10.3,0.1,47.1,683.6,0,0,0,0,248,252,0.3,0.3,38,2024-02-19T20:00:00Z,PT60M
22,0.15,109,120,860,647,699,2.1,10.1,144,803,632,681,10.7,0.2,47.8,683.3,0,0,0,0,277,269,0.4,0.4,52,2024-02-19T21:00:00Z,PT60M
21,0.15,105,102,695,382,432,0.9,10.6,108,673,378,427,10.7,0.1,52.3,683.3,0,0,0,0,266,264,0.5,0.5,67,2024-02-19T22:00:00Z,PT60M
20,0.15,103,55,321,116,144,8.3,11.9,55,280,113,136,10.3,0.1,61.5,683.7,0,0,0,0,282,269,0.7,0.6,81,2024-02-19T23:00:00Z,PT60M
18,0.15,101,1,0,1,1,25.2,12.5,0,0,0,0,10.1,0.1,69.2,684.1,0,0,0,0,307,297,0.8,0.6,96,2024-02-20T00:00:00Z,PT60M
17,0.15,101,0,0,0,0,11.6,11.9,0,0,0,0,9.9,0.2,73.3,684.5,0,0,0,0,309,331,0.7,0.4,110,2024-02-20T01:00:00Z,PT60M
15,0.15,101,0,0,0,0,26.8,11.7,0,0,0,0,9.9,0.4,78.4,685,0,0,0,0,328,23,0.9,0.4,125,2024-02-20T02:00:00Z,PT60M
14,0.15,102,0,0,0,0,22.9,12,0,0,0,0,10.1,0.4,85.2,685.5,0,0,0,0,340,49,1,0.5,140,2024-02-20T03:00:00Z,PT60M
14,0.15,107,0,0,0,0,6.4,11.9,0,0,0,0,10.1,0.4,86.6,685.7,0,0,0,0,354,41,1.1,0.5,154,2024-02-20T04:00:00Z,PT60M
14,0.15,128,0,0,0,0,14.6,12.1,0,0,0,0,9.8,0.4,88.1,685.6,0,0,0,0,2,29,1.3,0.6,168,2024-02-20T05:00:00Z,PT60M
14,0.15,-150,0,0,0,0,22.4,12,0,0,0,0,9.5,0.3,90.1,685.2,0,0,0,0,6,27,1.4,0.7,171,2024-02-20T06:00:00Z,PT60M
13,0.15,-111,0,0,0,0,21,11.6,0,0,0,0,9.2,0,89.4,684.8,0,0,0,0,8,25,1.4,0.7,159,2024-02-20T07:00:00Z,PT60M
13,0.15,-103,0,0,0,0,12.1,11.6,0,0,0,0,8.7,0,91.2,684.4,0,0,0,0,15,27,1.3,0.8,145,2024-02-20T08:00:00Z,PT60M
13,0.15,-101,0,0,0,0,28.7,11.5,0,0,0,0,8.1,0,93,684.1,0,0,0,0,33,42,1.4,0.8,130,2024-02-20T09:00:00Z,PT60M
12,0.15,-100,0,0,0,0,21.5,11.1,0,0,0,0,7.7,0,94.5,684.1,0,0,0,0,20,50,1.3,0.8,116,2024-02-20T10:00:00Z,PT60M
11,0.15,-101,0,0,0,0,1.1,10.7,0,0,0,0,7.4,0,95.8,684.5,0,0,0,0,5,55,1.2,0.8,101,2024-02-20T11:00:00Z,PT60M
11,0.15,-102,27,192,54,70,27.2,10.5,37,4,38,37,7.1,0,96.1,684.9,0,0,0,0,34,80,1.1,0.9,86,2024-02-20T12:00:00Z,PT60M
12,0.15,-104,80,682,301,352,15.5,10.2,121,393,265,292,6.8,0,91.5,685.3,0,0,0,0,64,89,0.9,0.7,72,2024-02-20T13:00:00Z,PT60M
14,0.15,-107,98,886,579,633,0,10.5,98,885,579,633,6.8,0,79.3,685.6,0,0,0,0,35,27,0.6,0.4,57,2024-02-20T14:00:00Z,PT60M
17,0.15,-113,104,976,816,866,4.4,10.9,164,847,780,824,7,0,67,685.7,0,0,0,0,331,324,0.9,0.8,43,2024-02-20T15:00:00Z,PT60M
19,0.15,-124,116,1007,987,1032,1.5,10.9,141,961,972,1015,7.6,0,58.7,685.5,0,0,0,0,316,312,1.5,1.2,30,2024-02-20T16:00:00Z,PT60M
21,0.15,-149,121,1019,1081,1123,1.3,10.8,144,980,1068,1108,8.4,0,52.1,685.1,0,0,0,0,312,307,1.9,1.6,19,2024-02-20T17:00:00Z,PT60M
22,0.15,164,117,1023,1093,1134,2.8,10.8,167,939,1063,1101,9.4,0.1,49.2,684.4,0,0,0,0,314,311,2.2,1.7,17,2024-02-20T18:00:00Z,PT60M
22,0.15,130,116,1002,1019,1061,2.4,10.9,158,929,993,1033,10.7,0.2,49.9,683.6,0,0,0,0,318,316,2.2,1.7,26,2024-02-20T19:00:00Z,PT60M
22,0.15,115,112,962,866,912,0,11.2,112,962,866,912,12,0.1,51.6,683,0,0,0,0,314,311,2.3,1.7,38,2024-02-20T20:00:00Z,PT60M
21,0.15,108,107,882,648,698,0,11.5,107,882,648,698,13,0.2,53.6,682.7,0,0,0,0,309,307,2.2,1.7,52,2024-02-20T21:00:00Z,PT60M
20,0.15,105,91,733,386,436,2.8,11.8,102,672,378,424,13.3,0.1,57.8,682.7,0,0,0,0,302,300,2.1,1.6,67,2024-02-20T22:00:00Z,PT60M
19,0.15,102,49,383,121,152,15.9,12.2,75,136,100,110,13,0,64.9,683,0,0,0,0,289,284,1.9,1.1,81,2024-02-20T23:00:00Z,PT60M
17,0.15,101,1,1,1,1,13.6,12.8,1,0,1,1,12.7,0,75,683.3,0,0,0,0,282,279,1.6,0.9,96,2024-02-21T00:00:00Z,PT60M
16,0.15,100,0,0,0,0,2.8,13,0,0,0,0,12.1,0,82.9,683.9,0,0,0,0,293,298,1.5,1,110,2024-02-21T01:00:00Z,PT60M
15,0.15,100,0,0,0,0,0,12.9,0,0,0,0,11.5,0,88.1,684.5,0,0,0,0,305,313,1.7,1,125,2024-02-21T02:00:00Z,PT60M
14,0.15,102,0,0,0,0,0,13,0,0,0,0,10.8,0,94,685.1,0,0,0,0,314,325,1.7,0.9,140,2024-02-21T03:00:00Z,PT60M
13,0.15,106,0,0,0,0,2.4,12.8,0,0,0,0,10,0,96.8,685.2,0,0,0,0,319,330,1.7,0.8,154,2024-02-21T04:00:00Z,PT60M
13,0.15,127,0,0,0,0,1.3,12.4,0,0,0,0,9.3,0,98.1,685,0,0,0,0,324,339,1.7,0.7,168,2024-02-21T05:00:00Z,PT60M
12,0.14,-149,0,0,0,0,1.1,11.9,0,0,0,0,8.9,0,99,684.5,0,0,0,0,325,355,1.7,0.6,171,2024-02-21T06:00:00Z,PT60M
12,0.14,-110,0,0,0,0,11.5,11.5,0,0,0,0,8.6,0,99.3,683.9,0,0,0,0,321,353,1.4,0.5,159,2024-02-21T07:00:00Z,PT60M
11,0.14,-103,0,0,0,0,26.2,11.1,0,0,0,0,8.3,0,99.7,683.6,0,0,0,0,335,352,1,0.4,145,2024-02-21T08:00:00Z,PT60M
11,0.14,-101,0,0,0,0,34.7,10.7,0,0,0,0,7.8,0,100,683.4,0,0,0,0,12,19,0.9,0.4,130,2024-02-21T09:00:00Z,PT60M
10,0.14,-100,0,0,0,0,36.2,10.4,0,0,0,0,7.7,0,100,683.5,0,0,0,0,12,27,1,0.6,116,2024-02-21T10:00:00Z,PT60M
10,0.14,-100,0,0,0,0,35.4,10.4,0,0,0,0,7.7,0,100,683.9,0,0,0,0,4,41,0.9,0.5,101,2024-02-21T11:00:00Z,PT60M
10,0.14,-101,27,196,54,70,23.6,10.3,31,105,48,56,7.7,0,99.7,684.3,0,0,0,0,7,58,0.8,0.5,86,2024-02-21T12:00:00Z,PT60M
11,0.14,-103,79,683,301,349,0,10.4,79,683,301,349,8,0,98.4,684.8,0,0,0,0,352,18,0.7,0.4,72,2024-02-21T13:00:00Z,PT60M
13,0.14,-107,99,874,575,626,0,10.6,99,874,575,626,8.4,0,87.2,685.3,0,0,0,0,335,336,1.1,0.8,57,2024-02-21T14:00:00Z,PT60M
16,0.14,-112,110,956,809,856,0.7,10.4,120,937,803,849,8.8,0,70.2,685.4,0,0,0,0,325,324,2.1,1.7,43,2024-02-21T15:00:00Z,PT60M
18,0.14,-123,113,1002,983,1024,9,10.2,253,741,893,924,9.3,0,58.9,685.1,0,0,0,0,323,320,3.4,2.6,30,2024-02-21T16:00:00Z,PT60M
20,0.14,-149,110,1028,1081,1120,11.5,10,297,697,958,983,9.6,0,52.7,684.6,0,0,0,0,321,320,4.2,3.2,19,2024-02-21T17:00:00Z,PT60M
21,0.14,164,105,1036,1096,1134,3.1,9.8,163,940,1061,1097,9.9,0,50.3,683.9,0,0,0,0,319,317,4.6,3.4,17,2024-02-21T18:00:00Z,PT60M
21,0.14,129,101,1025,1025,1065,5.2,10,188,867,972,1007,10.4,0.1,50.3,683.2,0,0,0,0,318,316,4.7,3.5,25,2024-02-21T19:00:00Z,PT60M
21,0.14,115,96,994,876,920,8.5,10.2,217,745,801,835,10.7,0.1,51,682.5,0,0,0,0,317,316,4.8,3.6,38,2024-02-21T20:00:00Z,PT60M
21,0.14,108,87,934,661,710,0.5,10.4,93,921,657,706,10.9,0.1,52,682.2,0,0,0,0,315,314,4.9,3.6,52,2024-02-21T21:00:00Z,PT60M
20,0.14,104,72,815,400,452,0,10.9,72,815,400,452,10.8,0.1,57.2,682.3,0,0,0,0,312,313,4.8,3.4,67,2024-02-21T22:00:00Z,PT60M
18,0.14,102,43,467,129,165,7.2,11.2,42,446,127,162,10.5,0,65.3,682.6,0,0,0,0,310,311,4.2,2.6,81,2024-02-21T23:00:00Z,PT60M
16,0.14,100,1,1,1,1,36.9,11.8,0,0,0,0,10.6,0.1,74.8,683,0,0,0,0,307,304,3.4,1.8,96,2024-02-22T00:00:00Z,PT60M
15,0.14,100,0,0,0,0,35.6,12.5,0,0,0,0,10.8,0.1,84.8,683.5,0,0,0,0,309,303,2.9,1.5,110,2024-02-22T01:00:00Z,PT60M
14,0.14,100,0,0,0,0,35.2,12.5,0,0,0,0,11,0.1,90.7,683.9,0,0,0,0,313,306,2.4,1.4,125,2024-02-22T02:00:00Z,PT60M
13,0.14,101,0,0,0,0,20.4,12.3,0,0,0,0,11,0.1,94.6,684.3,0,0,0,0,321,317,2,1.2,140,2024-02-22T03:00:00Z,PT60M
13,0.14,105,0,0,0,0,30.8,12.3,0,0,0,0,10.8,0.1,96.5,684.3,0,0,0,0,335,339,1.7,0.8,154,2024-02-22T04:00:00Z,PT60M
12,0.14,125,0,0,0,0,32.5,11.8,0,0,0,0,10.6,0.1,97.4,684.1,0,0,0,0,350,356,1.4,0.7,168,2024-02-22T05:00:00Z,PT60M
12,0.14,-148,0,0,0,0,33.9,11.6,0,0,0,0,10.5,0.1,97.4,683.7,0,0,0,0,10,8,1.2,0.7,172,2024-02-22T06:00:00Z,PT60M
12,0.14,-109,0,0,0,0,34.1,11.6,0,0,0,0,10.5,0,96.8,683.3,0,0,0,0,18,15,1.3,0.8,159,2024-02-22T07:00:00Z,PT60M
12,0.14,-102,0,0,0,0,39.2,11.4,0,0,0,0,10.4,0,96.8,682.9,0,0,0,0,18,14,1.5,0.8,145,2024-02-22T08:00:00Z,PT60M
12,0.14,-100,0,0,0,0,42.1,11.1,0,0,0,0,10.3,0,96.1,682.5,0,0,0,0,20,18,1.5,0.8,130,2024-02-22T09:00:00Z,PT60M
12,0.14,-100,0,0,0,0,18.5,10.6,0,0,0,0,10.7,0,94.8,682.5,0,0,0,0,26,27,1.5,0.8,115,2024-02-22T10:00:00Z,PT60M
11,0.14,-100,0,0,0,0,18.5,10.5,0,0,0,0,11.4,0,94.2,682.9,0,0,0,0,29,30,1.4,0.8,101,2024-02-22T11:00:00Z,PT60M
11,0.14,-101,23,260,58,78,22.1,10.4,37,53,44,48,11.8,0,93.6,683.3,0,0,0,0,20,21,1.2,0.7,86,2024-02-22T12:00:00Z,PT60M
12,0.14,-103,58,768,307,358,5.6,10,75,648,295,338,12.1,0,90.2,683.8,0,0,0,0,3,353,0.8,0.5,71,2024-02-22T13:00:00Z,PT60M
13,0.14,-106,74,920,576,625,0.7,10.2,82,900,571,620,12.5,0,82.4,684.1,0,0,0,0,329,322,0.8,0.7,57,2024-02-22T14:00:00Z,PT60M
15,0.14,-112,87,980,805,850,15.7,10.8,277,548,679,704,12.9,0,74.1,684.2,0,0,0,0,319,316,1.6,1.3,43,2024-02-22T15:00:00Z,PT60M
17,0.14,-122,95,1013,975,1014,19.4,10.9,373,476,785,801,13.3,0.1,68.4,684,0,0,0,0,318,317,2.4,1.8,29,2024-02-22T16:00:00Z,PT60M
18,0.14,-148,98,1029,1071,1107,17.7,11,376,534,883,898,13.8,0.2,65,683.3,0,0,0,0,322,322,3,2.3,19,2024-02-22T17:00:00Z,PT60M
18,0.14,163,96,1033,1085,1120,7.7,11.4,232,804,1002,1029,14.2,0.3,64.5,682.8,0,0,0,0,326,326,3.3,2.5,17,2024-02-22T18:00:00Z,PT60M
18,0.14,129,91,1023,1015,1052,7.6,11.7,218,797,938,968,14.7,0.4,67.5,682.3,0,0,0,0,323,323,3.2,2.4,25,2024-02-22T19:00:00Z,PT60M
17,0.14,114,87,992,866,908,10.6,12.1,231,690,776,805,15.2,0.5,71.7,681.9,0,0,0,0,318,318,3.1,2.3,38,2024-02-22T20:00:00Z,PT60M
17,0.14,107,77,940,654,701,7.8,12.4,162,724,601,638,15.4,0.8,73.2,681.6,0,0,0,0,316,314,2.8,2.1,52,2024-02-22T21:00:00Z,PT60M
16,0.14,104,64,827,397,447,17.8,12.4,131,465,338,363,15.2,1.3,80.6,681.7,0,0,0,0,310,308,2.3,1.7,66,2024-02-22T22:00:00Z,PT60M
14,0.14,101,40,482,129,164,32.5,12.4,78,63,90,93,14.4,0.3,89.8,682.2,0,0,0,0,305,300,2,1.4,81,2024-02-22T23:00:00Z,PT60M
14,0.14,100,1,2,1,1,44.4,12.5,0,0,0,0,13.7,0,91,682.4,0,0,0,0,306,303,1.8,1,96,2024-02-23T00:00:00Z,PT60M
14,0.14,99,0,0,0,0,38.6,12.5,0,0,0,0,13,0.1,93.7,682.8,0,0,0,0,307,315,1.6,0.7,110,2024-02-23T01:00:00Z,PT60M
13,0.14,99,0,0,0,0,38.2,12.4,0,0,0,0,12.3,0.1,97.1,683.1,0,0,0,0,319,331,1.3,0.6,125,2024-02-23T02:00:00Z,PT60M
13,0.14,101,0,0,0,0,9.3,12.1,0,0,0,0,11.6,0,97.7,683.4,0,0,0,0,338,350,1,0.6,140,2024-02-23T03:00:00Z,PT60M
12,0.14,105,0,0,0,0,24.5,11.9,0,0,0,0,11.2,0,97.1,683.6,0,0,0,0,354,0,1,0.6,155,2024-02-23T04:00:00Z,PT60M
12,0.14,124,0,0,0,0,11.5,11.8,0,0,0,0,10.8,0,97.1,683.3,0,0,0,0,5,3,1.1,0.8,168,2024-02-23T05:00:00Z,PT60M
12,0.14,-146,0,0,0,0,10.4,11.6,0,0,0,0,10.4,0,97.4,683,0,0,0,0,13,10,1.3,0.9,172,2024-02-23T06:00:00Z,PT60M
12,0.14,-108,0,0,0,0,48.3,11.2,0,0,0,0,10,0,97.4,682.6,0,0,0,0,26,20,1.3,0.7,159,2024-02-23T07:00:00Z,PT60M
11,0.14,-101,0,0,0,0,49.4,10.9,0,0,0,0,9.7,0,97.4,682.2,0,0,0,0,40,34,1.2,0.7,145,2024-02-23T08:00:00Z,PT60M
11,0.14,-100,0,0,0,0,46.4,10.7,0,0,0,0,9.3,0,97.1,681.9,0,0,0,0,58,55,1.4,0.8,130,2024-02-23T09:00:00Z,PT60M
11,0.14,-99,0,0,0,0,21.2,10.6,0,0,0,0,9.3,0,97.1,681.9,0,0,0,0,71,67,1.1,0.7,115,2024-02-23T10:00:00Z,PT60M
11,0.14,-100,0,0,0,0,12.7,10.5,0,0,0,0,9.4,0,97,682.4,0,0,0,0,82,70,0.8,0.6,101,2024-02-23T11:00:00Z,PT60M
11,0.14,-101,23,268,60,79,14.5,10.1,24,225,57,74,9.2,0,95.4,682.9,0,0,0,0,95,83,1.1,0.9,86,2024-02-23T12:00:00Z,PT60M
12,0.14,-103,60,776,312,362,0,10,60,776,312,362,9,0,90.5,683.4,0,0,0,0,104,98,1.1,0.8,71,2024-02-23T13:00:00Z,PT60M
13,0.14,-106,78,925,584,632,0,10.2,78,925,584,632,9,0,81.3,683.8,0,0,0,0,114,111,0.7,0.4,57,2024-02-23T14:00:00Z,PT60M
16,0.14,-111,96,981,816,858,0,10.3,96,981,816,858,9.1,0,69,683.9,0,0,0,0,171,180,0.2,0.1,43,2024-02-23T15:00:00Z,PT60M
18,0.14,-122,115,998,985,1021,1.5,10,140,954,969,1004,9.5,0,58.3,683.7,0,0,0,0,267,267,0.5,0.4,29,2024-02-23T16:00:00Z,PT60M
20,0.14,-148,127,1004,1079,1112,5.8,9.6,229,831,1017,1044,9.9,0.1,50.6,683,0,0,0,0,284,281,1,0.8,18,2024-02-23T17:00:00Z,PT60M
21,0.14,163,141,988,1088,1120,8.5,9.4,287,739,995,1018,10.3,0.1,46.7,682.3,0,0,0,0,285,281,1.3,1.1,16,2024-02-23T18:00:00Z,PT60M
21,0.14,128,157,942,1010,1043,8.9,9.4,298,688,920,943,11,0.1,47,681.7,0,0,0,0,274,270,1.5,1.2,25,2024-02-23T19:00:00Z,PT60M
21,0.14,114,168,867,851,886,7.7,9.8,268,656,786,812,11.9,0.1,48.3,681.3,0,0,0,0,265,262,1.7,1.4,38,2024-02-23T20:00:00Z,PT60M
21,0.14,107,161,755,627,664,11,10.4,253,490,562,584,12.6,0.4,51.5,681.1,0,0,0,0,265,263,1.7,1.3,52,2024-02-23T21:00:00Z,PT60M
19,0.14,103,127,584,364,399,30,10.9,221,86,259,258,13,0.4,57.9,681.3,0,0,0,0,263,263,1.6,1.3,66,2024-02-23T22:00:00Z,PT60M
18,0.14,101,60,256,109,128,35.2,11.1,70,2,70,68,13.2,0.5,64.1,681.9,0,0,0,0,259,260,1.5,1.1,81,2024-02-23T23:00:00Z,PT60M
17,0.14,100,1,0,1,1,25.8,11.3,1,0,1,1,12.9,0.1,69.8,682.3,0,0,0,0,257,254,1.1,0.7,96,2024-02-24T00:00:00Z,PT60M
16,0.14,99,0,0,0,0,33.3,11.4,0,0,0,0,12.6,0,74.9,682.7,0,0,0,0,254,247,0.7,0.4,111,2024-02-24T01:00:00Z,PT60M
15,0.14,99,0,0,0,0,12.6,11.4,0,0,0,0,12.3,0.1,78.6,683.1,0,0,0,0,228,198,0.4,0.2,125,2024-02-24T02:00:00Z,PT60M
14,0.14,100,0,0,0,0,16.8,11.4,0,0,0,0,12.2,0.1,81.9,683.6,0,0,0,0,181,149,0.4,0.3,140,2024-02-24T03:00:00Z,PT60M
14,0.14,104,0,0,0,0,12,11.4,0,0,0,0,12.2,0.2,84.6,683.6,0,0,0,0,161,141,0.3,0.3,155,2024-02-24T04:00:00Z,PT60M
14,0.14,122,0,0,0,0,29.5,11.4,0,0,0,0,12.2,0.3,86.6,683.5,0,0,0,0,147,140,0.4,0.4,169,2024-02-24T05:00:00Z,PT60M
13,0.14,-145,0,0,0,0,19.5,11.3,0,0,0,0,12.2,0.3,88.3,683.2,0,0,0,0,130,135,0.6,0.6,172,2024-02-24T06:00:00Z,PT60M
13,0.14,-107,0,0,0,0,22.3,11.2,0,0,0,0,12.3,0.1,89.4,682.8,0,0,0,0,118,127,1,0.8,159,2024-02-24T07:00:00Z,PT60M
13,0.14,-101,0,0,0,0,13.5,11.1,0,0,0,0,12.4,0.1,89.7,682.6,0,0,0,0,112,124,1.2,0.9,145,2024-02-24T08:00:00Z,PT60M
12,0.14,-99,0,0,0,0,21.1,10.8,0,0,0,0,12.4,0.2,90.3,682.4,0,0,0,0,109,121,1.2,0.9,130,2024-02-24T09:00:00Z,PT60M
12,0.14,-99,0,0,0,0,25.5,10.8,0,0,0,0,11.7,0.2,91.5,682.5,0,0,0,0,128,129,0.9,0.6,115,2024-02-24T10:00:00Z,PT60M
12,0.14,-99,0,0,0,0,41.9,10.9,0,0,0,0,11.1,0.2,92.7,683,0,0,0,0,146,140,0.7,0.4,101,2024-02-24T11:00:00Z,PT60M
12,0.14,-100,26,219,57,73,33.8,10.8,34,66,45,50,11.1,0.2,92.1,683.4,0,0,0,0,124,122,1,0.7,86,2024-02-24T12:00:00Z,PT60M
12,0.14,-102,70,717,305,350,0.5,10.5,71,706,304,348,11,0.2,91.1,683.9,0,0,0,0,117,118,1.3,1,71,2024-02-24T13:00:00Z,PT60M
13,0.14,-105,89,890,577,621,2.5,11,115,821,560,601,11,0.1,85.5,684.4,0,0,0,0,132,136,1.1,0.8,57,2024-02-24T14:00:00Z,PT60M
16,0.14,-111,106,955,808,847,21.7,11.9,350,385,633,645,11.1,0.3,76,684.7,0,0,0,0,159,166,0.8,0.6,42,2024-02-24T15:00:00Z,PT60M
